case_id,activity,timestamp_start,timestamp_end,resource,department,team
PRO-00014,Step_5,2025-06-06 19:29:17.362938+02:00,2025-06-07 08:48:35.727117+02:00,Res_1,Procurement,Team-North
PRO-00015,Step_1,2025-06-29 14:33:00+02:00,2025-06-30 02:10:10.330549+02:00,Res_9,Procurement,Team-North
PRO-00015,Step_2,2025-06-30 11:28:49.047830+02:00,2025-06-30 17:09:12.865180+02:00,Res_1,Procurement,Team-North
PRO-00015,Step_3,2025-07-01 08:35:59.065801+02:00,2025-07-01 14:52:55.591497+02:00,Res_4,Procurement,Team-North
PRO-00015,Step_4,2025-07-02 00:35:43.651504+02:00,2025-07-02 14:44:14.856002+02:00,Res_9,Procurement,Team-North
PRO-00015,Step_5,2025-07-02 23:56:45.485649+02:00,2025-07-03 20:30:04.295516+02:00,Res_3,Procurement,Team-North
PRO-00016,Step_1,2025-06-17 17:18:00+02:00,2025-06-18 04:45:40.019194+02:00,Res_5,Procurement,Team-North
PRO-00016,Step_2,2025-06-18 17:43:47.200142+02:00,2025-06-19 08:49:28.116889+02:00,Res_8,Procurement,Team-North
PRO-00016,Step_3,2025-06-19 22:29:33.024645+02:00,2025-06-20 16:30:07.614462+02:00,Res_7,Procurement,Team-North
PRO-00016,Step_4,2025-06-21 00:31:54.042381+02:00,2025-06-21 09:35:06.904086+02:00,Res_9,Procurement,Team-North
PRO-00016,Step_5,2025-06-22 15:50:02.973496+02:00,2025-06-23 05:02:57.994457+02:00,Res_3,Procurement,Team-North
PRO-00017,Step_1,2025-07-14 14:00:00+02:00,2025-07-15 14:40:06.407158+02:00,Res_6,Procurement,Team-North
PRO-00017,Step_2,2025-07-17 02:41:58.171907+02:00,2025-07-17 17:52:41.723828+02:00,Res_6,Procurement,Team-North
PRO-00017,Step_3,2025-07-18 07:25:37.327707+02:00,2025-07-18 16:32:46.076445+02:00,Res_7,Procurement,Team-North
PRO-00017,Step_4,2025-07-19 01:40:11.626786+02:00,2025-07-19 12:28:00.903231+02:00,Res_6,Procurement,Team-North
PRO-00017,Step_5,2025-07-20 05:38:00.668581+02:00,2025-07-21 10:09:22.614422+02:00,Res_9,Procurement,Team-North
PRO-00018,Step_1,2025-06-08 17:07:00+02:00,2025-06-09 13:15:20.036756+02:00,Res_4,Procurement,Team-North
PRO-00018,Step_2,2025-06-10 01:31:51.848125+02:00,2025-06-10 08:23:50.299405+02:00,Res_6,Procurement,Team-North
PRO-00018,Step_3,2025-06-11 14:31:01.991665+02:00,2025-06-12 00:08:54.452520+02:00,Res_3,Procurement,Team-North
PRO-00018,Step_4,2025-06-12 12:23:33.785531+02:00,2025-06-12 20:18:45.780371+02:00,Res_2,Procurement,Team-North
PRO-00018,Step_5,2025-06-13 11:48:29.578697+02:00,2025-06-14 07:21:39.029689+02:00,Res_5,Procurement,Team-North
PRO-00019,Step_1,2025-06-06 15:21:00+02:00,2025-06-06 23:59:04.238280+02:00,Res_6,Procurement,Team-North
PRO-00019,Step_2,2025-06-07 17:00:27.341043+02:00,2025-06-08 04:18:14.077099+02:00,Res_4,Procurement,Team-North
PRO-00019,Step_3,2025-06-09 10:21:06.028211+02:00,2025-06-09 15:28:32.541881+02:00,Res_5,Procurement,Team-North
PRO-00019,Step_4,2025-06-10 07:09:19.119864+02:00,2025-06-10 21:29:31.761768+02:00,Res_9,Procurement,Team-North
PRO-00019,Step_5,2025-06-11 10:27:35.552485+02:00,2025-06-11 17:21:26.811599+02:00,Res_3,Procurement,Team-North
PRO-00020,Step_1,2025-06-28 17:54:00+02:00,2025-06-29 16:40:45.939422+02:00,Res_9,Procurement,Team-North
PRO-00020,Step_2,2025-06-30 19:38:09.376081+02:00,2025-07-01 05:15:57.709798+02:00,Res_9,Procurement,Team-North
PRO-00020,Step_3,2025-07-01 09:54:18.903740+02:00,2025-07-01 19:19:41.984574+02:00,Res_1,Procurement,Team-North
PRO-00020,Step_4,2025-07-02 07:46:40.479406+02:00,2025-07-02 16:39:29.303588+02:00,Res_8,Procurement,Team-North
PRO-00020,Step_5,2025-07-03 15:18:23.551921+02:00,2025-07-03 21:17:44.959624+02:00,Res_8,Procurement,Team-North
PRO-00021,Step_1,2025-07-20 08:54:00+02:00,2025-07-21 06:50:37.988334+02:00,Res_1,Procurement,Team-North
PRO-00021,Step_2,2025-07-22 02:29:42.480179+02:00,2025-07-22 13:16:56.398166+02:00,Res_6,Procurement,Team-North
PRO-00021,Step_3,2025-07-23 01:28:53.681450+02:00,2025-07-23 16:22:00.760132+02:00,Res_9,Procurement,Team-North
PRO-00021,Step_4,2025-07-24 14:44:17.090567+02:00,2025-07-25 08:48:37.179377+02:00,Res_4,Procurement,Team-North
PRO-00021,Step_5,2025-07-25 17:54:47.531907+02:00,2025-07-26 05:14:27.682571+02:00,Res_1,Procurement,Team-North
PRO-00022,Step_1,2025-07-29 08:17:00+02:00,2025-07-29 17:20:24.391399+02:00,Res_6,Procurement,Team-North
PRO-00022,Step_2,2025-07-30 03:01:54.386185+02:00,2025-07-30 10:48:24.604283+02:00,Res_6,Procurement,Team-North
PRO-00022,Step_3,2025-07-31 00:56:52.200171+02:00,2025-07-31 07:08:40.113763+02:00,Res_2,Procurement,Team-North
PRO-00022,Step_4,2025-07-31 14:52:09.787809+02:00,2025-07-31 18:56:08.408350+02:00,Res_5,Procurement,Team-North
PRO-00022,Step_5,2025-08-01 04:32:05.820347+02:00,2025-08-01 11:16:31.218099+02:00,Res_7,Procurement,Team-North
PRO-00023,Step_1,2025-07-23 07:24:00+02:00,2025-07-24 08:37:09.755258+02:00,Res_2,Procurement,Team-North
PRO-00023,Step_2,2025-07-25 06:25:22.965029+02:00,2025-07-25 18:59:34.696415+02:00,Res_5,Procurement,Team-North
PRO-00023,Step_3,2025-07-26 11:08:36.558644+02:00,2025-07-26 17:50:49.662448+02:00,Res_1,Procurement,Team-North
PRO-00023,Step_4,2025-07-27 01:29:45.524399+02:00,2025-07-27 13:40:30.666673+02:00,Res_5,Procurement,Team-North
PRO-00023,Step_5,2025-07-28 08:28:30.548239+02:00,2025-07-28 15:46:28.996273+02:00,Res_2,Procurement,Team-North
PRO-00024,Step_1,2025-06-02 10:41:00+02:00,2025-06-02 18:44:49.100784+02:00,Res_7,Procurement,Team-North
PRO-00024,Step_2,2025-06-03 07:15:33.716989+02:00,2025-06-03 19:00:05.687930+02:00,Res_7,Procurement,Team-North
PRO-00024,Step_3,2025-06-04 10:22:32.158344+02:00,2025-06-04 22:44:28.405157+02:00,Res_6,Procurement,Team-North
PRO-00024,Step_4,2025-06-05 15:37:13.493776+02:00,2025-06-06 06:13:24.412731+02:00,Res_4,Procurement,Team-North
PRO-00024,Step_5,2025-06-07 01:45:08.049518+02:00,2025-06-07 08:17:51.465488+02:00,Res_2,Procurement,Team-North
PRO-00025,Step_1,2025-07-02 09:38:00+02:00,2025-07-02 21:44:45.428478+02:00,Res_7,Procurement,Team-North
PRO-00025,Step_2,2025-07-03 09:18:30.968834+02:00,2025-07-03 14:49:01.622596+02:00,Res_5,Procurement,Team-North
PRO-00025,Step_3,2025-07-04 05:03:22.149338+02:00,2025-07-04 17:13:12.725929+02:00,Res_4,Procurement,Team-North
PRO-00025,Step_4,2025-07-05 13:14:38.104009+02:00,2025-07-05 19:10:30.580156+02:00,Res_7,Procurement,Team-North
PRO-00025,Step_5,2025-07-06 08:21:38.335179+02:00,2025-07-06 18:55:55.821212+02:00,Res_4,Procurement,Team-North
PRO-00026,Step_1,2025-06-28 11:23:00+02:00,2025-06-29 05:18:11.033408+02:00,Res_9,Procurement,Team-North
PRO-00026,Step_2,2025-06-30 10:33:24.190868+02:00,2025-07-05 06:33:43.241494+02:00,Res_3,Procurement,Team-North
PRO-00026,Step_3,2025-07-05 15:17:44.543822+02:00,2025-07-05 21:26:54.891547+02:00,Res_8,Procurement,Team-North
PRO-00026,Step_4,2025-07-06 07:26:41.008074+02:00,2025-07-06 17:01:29.187412+02:00,Res_9,Procurement,Team-North
PRO-00026,Step_5,2025-07-07 06:31:12.036840+02:00,2025-07-07 17:52:10.550394+02:00,Res_5,Procurement,Team-North
PRO-00027,Step_1,2025-06-20 11:26:00+02:00,2025-06-20 19:20:46.143119+02:00,Res_2,Procurement,Team-North
PRO-00027,Step_2,2025-06-21 08:29:20.296866+02:00,2025-06-21 15:01:17.259998+02:00,Res_3,Procurement,Team-North
PRO-00027,Step_3,2025-06-22 17:51:40.534284+02:00,2025-06-23 14:19:29.886811+02:00,Res_7,Procurement,Team-North
PRO-00027,Step_4,2025-06-24 05:37:58.788446+02:00,2025-06-24 18:33:27.432444+02:00,Res_8,Procurement,Team-North
PRO-00027,Step_5,2025-06-25 05:20:13.820007+02:00,2025-06-25 14:55:33.750949+02:00,Res_7,Procurement,Team-North
PRO-00028,Step_1,2025-06-05 10:51:00+02:00,2025-06-05 20:44:29.679829+02:00,Res_1,Procurement,Team-North
PRO-00028,Step_2,2025-06-06 12:33:56.536647+02:00,2025-06-07 16:51:51.142892+02:00,Res_2,Procurement,Team-North
PRO-00028,Step_3,2025-06-08 06:36:41.690230+02:00,2025-06-08 15:55:44.405184+02:00,Res_1,Procurement,Team-North
PRO-00028,Step_4,2025-06-09 09:30:19.900239+02:00,2025-06-09 17:27:38.988342+02:00,Res_4,Procurement,Team-North
PRO-00028,Step_5,2025-06-09 23:18:57.558683+02:00,2025-06-10 06:58:52.557836+02:00,Res_1,Procurement,Team-North
PRO-00029,Step_1,2025-06-18 09:32:00+02:00,2025-06-18 19:28:56.353368+02:00,Res_7,Procurement,Team-North
PRO-00029,Step_2,2025-06-19 20:58:50.552405+02:00,2025-06-20 08:26:14.106590+02:00,Res_1,Procurement,Team-North
PRO-00029,Step_3,2025-06-20 16:27:48.438517+02:00,2025-06-21 01:58:05.973678+02:00,Res_8,Procurement,Team-North
PRO-00029,Step_4,2025-06-21 17:01:12.749271+02:00,2025-06-22 06:49:04.444450+02:00,Res_9,Procurement,Team-North
PRO-00029,Step_5,2025-06-22 20:46:18.742450+02:00,2025-06-23 15:55:38.066093+02:00,Res_1,Procurement,Team-North
PRO-00030,Step_1,2025-06-01 10:49:00+02:00,2025-06-01 18:12:16.922261+02:00,Res_1,Procurement,Team-North
PRO-00030,Step_2,2025-06-02 00:38:23.686761+02:00,2025-06-02 14:42:03.330516+02:00,Res_8,Procurement,Team-North
PRO-00030,Step_3,2025-06-03 09:26:30.447854+02:00,2025-06-04 00:57:02.574030+02:00,Res_9,Procurement,Team-North
PRO-00030,Step_4,2025-06-04 18:15:46.633106+02:00,2025-06-05 08:48:27.247044+02:00,Res_6,Procurement,Team-North
PRO-00030,Step_5,2025-06-05 22:44:00.603673+02:00,2025-06-06 08:25:34.336145+02:00,Res_7,Procurement,Team-North
PRO-00031,Step_1,2025-07-21 11:28:00+02:00,2025-07-22 03:23:34.334301+02:00,Res_2,Procurement,Team-North
PRO-00031,Step_2,2025-07-22 13:41:28.539024+02:00,2025-07-22 21:21:52.521099+02:00,Res_4,Procurement,Team-North
PRO-00031,Step_3,2025-07-23 20:03:33.854914+02:00,2025-07-24 13:02:15.137644+02:00,Res_2,Procurement,Team-North
PRO-00031,Step_4,2025-07-25 02:52:51.606497+02:00,2025-07-26 00:26:25.153068+02:00,Res_7,Procurement,Team-North
PRO-00031,Step_5,2025-07-26 10:04:09.033773+02:00,2025-07-26 22:40:35.613394+02:00,Res_4,Procurement,Team-North
PRO-00032,Step_1,2025-06-22 13:51:00+02:00,2025-06-23 00:27:40.411253+02:00,Res_8,Procurement,Team-North
PRO-00032,Step_2,2025-06-24 15:20:45.554830+02:00,2025-06-25 03:01:42.506930+02:00,Res_8,Procurement,Team-North
PRO-00032,Step_3,2025-06-26 09:35:52.219454+02:00,2025-06-28 12:42:53.595660+02:00,Res_8,Procurement,Team-North
PRO-00032,Step_4,2025-06-28 21:23:49.272877+02:00,2025-06-29 05:48:24.273300+02:00,Res_6,Procurement,Team-North
PRO-00032,Step_5,2025-06-29 18:38:57.868751+02:00,2025-06-30 02:34:45.286690+02:00,Res_9,Procurement,Team-North
PRO-00033,Step_1,2025-07-26 09:37:00+02:00,2025-07-27 15:17:55.428064+02:00,Res_4,Procurement,Team-North
PRO-00033,Step_2,2025-07-28 08:19:40.979191+02:00,2025-07-29 03:05:51.129852+02:00,Res_1,Procurement,Team-North
PRO-00033,Step_3,2025-07-29 22:41:54.191721+02:00,2025-07-30 21:22:09.960713+02:00,Res_7,Procurement,Team-North
PRO-00033,Step_4,2025-07-31 14:25:20.125164+02:00,2025-08-01 03:13:57.024486+02:00,Res_4,Procurement,Team-North
PRO-00033,Step_5,2025-08-01 18:05:14.324885+02:00,2025-08-02 06:39:52.184481+02:00,Res_5,Procurement,Team-North
PRO-00034,Step_1,2025-06-29 11:14:00+02:00,2025-06-29 19:09:20.430789+02:00,Res_1,Procurement,Team-North
PRO-00034,Step_2,2025-06-30 05:21:51.267318+02:00,2025-06-30 21:32:52.686968+02:00,Res_6,Procurement,Team-North
PRO-00034,Step_3,2025-07-01 18:56:27.690294+02:00,2025-07-02 03:31:37.128934+02:00,Res_4,Procurement,Team-North
PRO-00034,Step_4,2025-07-02 17:47:22.298643+02:00,2025-07-03 04:00:45.411558+02:00,Res_7,Procurement,Team-North
PRO-00034,Step_5,2025-07-03 21:39:13.608210+02:00,2025-07-04 04:21:43.593924+02:00,Res_8,Procurement,Team-North
PRO-00035,Step_1,2025-07-11 07:58:00+02:00,2025-07-11 20:33:10.955034+02:00,Res_4,Procurement,Team-North
PRO-00035,Step_2,2025-07-12 02:41:51.247817+02:00,2025-07-12 17:07:19.991988+02:00,Res_6,Procurement,Team-North
PRO-00035,Step_3,2025-07-13 14:10:55.243093+02:00,2025-07-13 23:08:59.344493+02:00,Res_4,Procurement,Team-North
PRO-00035,Step_4,2025-07-14 17:47:56.113788+02:00,2025-07-15 03:49:53.778145+02:00,Res_1,Procurement,Team-North
PRO-00035,Step_5,2025-07-15 12:19:13.344956+02:00,2025-07-15 21:32:39.869567+02:00,Res_8,Procurement,Team-North
PRO-00036,Step_1,2025-07-09 09:41:00+02:00,2025-07-09 19:50:52.755703+02:00,Res_4,Procurement,Team-North
PRO-00036,Step_2,2025-07-10 08:35:16.463002+02:00,2025-07-10 17:44:26.238203+02:00,Res_7,Procurement,Team-North
PRO-00036,Step_3,2025-07-11 11:44:49.400493+02:00,2025-07-11 19:13:06.523935+02:00,Res_3,Procurement,Team-North
PRO-00036,Step_4,2025-07-12 05:18:36.647778+02:00,2025-07-12 18:04:57.398027+02:00,Res_8,Procurement,Team-North
PRO-00036,Step_5,2025-07-13 06:47:38.894023+02:00,2025-07-14 02:26:20.078838+02:00,Res_7,Procurement,Team-North
PRO-00037,Step_1,2025-07-20 12:22:00+02:00,2025-07-20 20:50:45.213254+02:00,Res_8,Procurement,Team-North
PRO-00037,Step_2,2025-07-21 23:10:55.065300+02:00,2025-07-22 13:55:02.410161+02:00,Res_2,Procurement,Team-North
PRO-00037,Step_3,2025-07-22 21:05:36.934826+02:00,2025-07-23 16:18:47.230989+02:00,Res_6,Procurement,Team-North
PRO-00037,Step_4,2025-07-25 01:26:05.397097+02:00,2025-07-25 18:02:57.609379+02:00,Res_8,Procurement,Team-North
PRO-00037,Step_5,2025-07-26 04:35:27.457839+02:00,2025-07-26 14:03:17.643687+02:00,Res_8,Procurement,Team-North
PRO-00038,Step_1,2025-07-14 07:35:00+02:00,2025-07-14 15:07:40.524234+02:00,Res_8,Procurement,Team-North
PRO-00038,Step_2,2025-07-15 01:20:55.343442+02:00,2025-07-15 15:50:38.327422+02:00,Res_1,Procurement,Team-North
PRO-00038,Step_3,2025-07-16 13:43:47.372129+02:00,2025-07-18 16:48:12.180744+02:00,Res_2,Procurement,Team-North
PRO-00038,Step_4,2025-07-19 06:25:37.800531+02:00,2025-07-19 22:34:30.663468+02:00,Res_4,Procurement,Team-North
PRO-00038,Step_5,2025-07-20 07:39:43.016989+02:00,2025-07-20 14:24:55.262909+02:00,Res_9,Procurement,Team-North
PRO-00039,Step_1,2025-07-25 14:37:00+02:00,2025-07-26 17:25:08.333959+02:00,Res_4,Procurement,Team-North
PRO-00039,Step_2,2025-07-27 02:01:25.564688+02:00,2025-07-27 19:47:57.958806+02:00,Res_7,Procurement,Team-North
PRO-00039,Step_3,2025-07-28 03:12:43.806499+02:00,2025-07-28 14:23:49.246161+02:00,Res_3,Procurement,Team-North
PRO-00039,Step_4,2025-07-29 03:58:14.474851+02:00,2025-07-29 11:41:20.079381+02:00,Res_8,Procurement,Team-North
PRO-00039,Step_5,2025-07-29 21:44:35.816386+02:00,2025-07-30 06:03:50.137888+02:00,Res_1,Procurement,Team-North
PRO-00040,Step_1,2025-07-03 14:35:00+02:00,2025-07-04 02:35:46.197250+02:00,Res_1,Procurement,Team-North
PRO-00040,Step_2,2025-07-05 07:23:42.195985+02:00,2025-07-05 21:55:49.551734+02:00,Res_6,Procurement,Team-North
PRO-00040,Step_3,2025-07-06 14:14:55.654213+02:00,2025-07-07 01:33:33.603979+02:00,Res_4,Procurement,Team-North
PRO-00040,Step_4,2025-07-07 10:33:25.922034+02:00,2025-07-08 02:03:47.310677+02:00,Res_5,Procurement,Team-North
PRO-00040,Step_5,2025-07-08 21:35:18.302018+02:00,2025-07-09 06:13:07.242888+02:00,Res_3,Procurement,Team-North
PRO-00041,Step_1,2025-07-26 17:30:00+02:00,2025-07-26 23:59:24.345695+02:00,Res_1,Procurement,Team-North
PRO-00041,Step_2,2025-07-27 21:12:51.476578+02:00,2025-07-28 06:56:03.165024+02:00,Res_2,Procurement,Team-North
PRO-00041,Step_3,2025-07-28 18:48:46.202483+02:00,2025-07-29 04:58:05.091648+02:00,Res_6,Procurement,Team-North
PRO-00041,Step_4,2025-07-29 13:46:22.936340+02:00,2025-07-30 04:08:42.530065+02:00,Res_4,Procurement,Team-North
PRO-00041,Step_5,2025-07-31 09:48:49.932728+02:00,2025-07-31 19:49:11.498939+02:00,Res_8,Procurement,Team-North
PRO-00042,Step_1,2025-06-17 13:34:00+02:00,2025-06-18 04:33:04.441710+02:00,Res_8,Procurement,Team-North
PRO-00042,Step_2,2025-06-18 16:35:33.378993+02:00,2025-06-18 22:46:57.777976+02:00,Res_6,Procurement,Team-North
PRO-00042,Step_3,2025-06-19 17:45:20.773557+02:00,2025-06-20 03:41:24.866696+02:00,Res_8,Procurement,Team-North
PRO-00042,Step_4,2025-06-20 20:27:10.787713+02:00,2025-06-21 07:29:53.602639+02:00,Res_1,Procurement,Team-North
PRO-00042,Step_5,2025-06-21 20:47:39.463220+02:00,2025-06-22 09:53:36.869318+02:00,Res_6,Procurement,Team-North
