case_id,activity,timestamp_start,timestamp_end,resource,department,team
MAN-00011,Step_2,2025-07-09 08:32:53.130315+02:00,2025-07-09 15:45:21.043850+02:00,Res_1,Manufacturing,Plant-A
MAN-00011,Step_3,2025-07-10 07:37:35.227662+02:00,2025-07-10 21:28:15.439194+02:00,Res_8,Manufacturing,Plant-A
MAN-00011,Step_4,2025-07-11 18:59:02.327283+02:00,2025-07-12 14:40:30.952456+02:00,Res_7,Manufacturing,Plant-A
MAN-00011,Step_5,2025-07-13 14:02:07.100856+02:00,2025-07-13 19:15:34.867654+02:00,Res_1,Manufacturing,Plant-A
MAN-00012,Step_1,2025-07-27 07:02:00+02:00,2025-07-27 17:24:22.278121+02:00,Res_7,Manufacturing,Plant-A
MAN-00012,Step_2,2025-07-28 06:03:27.301644+02:00,2025-07-28 19:08:19.446447+02:00,Res_4,Manufacturing,Plant-A
MAN-00012,Step_3,2025-07-29 08:42:41.248905+02:00,2025-07-29 21:58:28.376480+02:00,Res_2,Manufacturing,Plant-A
MAN-00012,Step_4,2025-07-31 00:08:40.312442+02:00,2025-07-31 12:41:30.500636+02:00,Res_9,Manufacturing,Plant-A
MAN-00012,Step_5,2025-08-01 01:45:51.216093+02:00,2025-08-01 17:54:42.563997+02:00,Res_2,Manufacturing,Plant-A
MAN-00013,Step_1,2025-06-01 10:32:00+02:00,2025-06-02 00:01:24.653246+02:00,Res_9,Manufacturing,Plant-A
MAN-00013,Step_2,2025-06-02 11:46:04.475502+02:00,2025-06-03 00:26:50.923110+02:00,Res_4,Manufacturing,Plant-A
MAN-00013,Step_3,2025-06-03 16:13:42.696247+02:00,2025-06-03 18:48:16.783119+02:00,Res_8,Manufacturing,Plant-A
MAN-00013,Step_4,2025-06-04 11:11:40.534118+02:00,2025-06-04 18:09:29.176840+02:00,Res_2,Manufacturing,Plant-A
MAN-00013,Step_5,2025-06-05 17:35:04.911905+02:00,2025-06-06 02:43:08.616388+02:00,Res_1,Manufacturing,Plant-A
MAN-00014,Step_1,2025-07-16 16:06:00+02:00,2025-07-17 03:46:55.918672+02:00,Res_2,Manufacturing,Plant-A
MAN-00014,Step_2,2025-07-17 16:44:27.102443+02:00,2025-07-18 03:40:11.161588+02:00,Res_3,Manufacturing,Plant-A
MAN-00014,Step_3,2025-07-18 13:43:54.819746+02:00,2025-07-19 05:46:36.892878+02:00,Res_3,Manufacturing,Plant-A
MAN-00014,Step_4,2025-07-19 17:52:07.790825+02:00,2025-07-20 04:29:36.756204+02:00,Res_2,Manufacturing,Plant-A
MAN-00014,Step_5,2025-07-20 13:34:14.832120+02:00,2025-07-20 20:52:44.967226+02:00,Res_9,Manufacturing,Plant-A
MAN-00015,Step_1,2025-07-10 13:35:00+02:00,2025-07-11 02:49:21.043542+02:00,Res_5,Manufacturing,Plant-A
MAN-00015,Step_2,2025-07-11 17:39:51.555588+02:00,2025-07-12 08:32:32.626766+02:00,Res_4,Manufacturing,Plant-A
MAN-00015,Step_3,2025-07-13 01:58:36.640326+02:00,2025-07-13 08:17:53.841809+02:00,Res_7,Manufacturing,Plant-A
MAN-00015,Step_4,2025-07-14 01:32:27.036134+02:00,2025-07-14 11:21:45.626772+02:00,Res_7,Manufacturing,Plant-A
MAN-00015,Step_5,2025-07-15 06:32:34.290471+02:00,2025-07-16 02:34:31.960252+02:00,Res_7,Manufacturing,Plant-A
MAN-00016,Step_1,2025-07-15 16:50:00+02:00,2025-07-16 07:53:54.564791+02:00,Res_6,Manufacturing,Plant-A
MAN-00016,Step_2,2025-07-16 22:09:56.377781+02:00,2025-07-17 13:34:40.147250+02:00,Res_4,Manufacturing,Plant-A
MAN-00016,Step_3,2025-07-18 01:02:57.568432+02:00,2025-07-18 15:20:04.059717+02:00,Res_4,Manufacturing,Plant-A
MAN-00016,Step_4,2025-07-19 06:50:54.269070+02:00,2025-07-19 21:20:30.183557+02:00,Res_7,Manufacturing,Plant-A
MAN-00016,Step_5,2025-07-20 13:05:50.151930+02:00,2025-07-20 19:51:43.371187+02:00,Res_6,Manufacturing,Plant-A
MAN-00017,Step_1,2025-07-27 16:28:00+02:00,2025-07-27 23:45:53.788294+02:00,Res_2,Manufacturing,Plant-A
MAN-00017,Step_2,2025-07-28 11:54:00.723026+02:00,2025-07-28 21:35:18.731335+02:00,Res_2,Manufacturing,Plant-A
MAN-00017,Step_3,2025-07-29 13:06:01.465846+02:00,2025-07-30 01:40:47.941240+02:00,Res_9,Manufacturing,Plant-A
MAN-00017,Step_4,2025-07-30 07:30:24.549962+02:00,2025-07-30 17:05:19.536038+02:00,Res_5,Manufacturing,Plant-A
MAN-00017,Step_5,2025-07-31 06:49:32.067740+02:00,2025-07-31 17:53:26.676224+02:00,Res_7,Manufacturing,Plant-A
MAN-00018,Step_1,2025-07-29 11:50:00+02:00,2025-07-30 01:17:35.881699+02:00,Res_7,Manufacturing,Plant-A
MAN-00018,Step_2,2025-07-30 14:49:33.085215+02:00,2025-07-31 07:16:20.323931+02:00,Res_2,Manufacturing,Plant-A
MAN-00018,Step_3,2025-08-01 01:01:35.052619+02:00,2025-08-01 08:35:34.673308+02:00,Res_9,Manufacturing,Plant-A
MAN-00018,Step_4,2025-08-02 02:29:52.800450+02:00,2025-08-02 14:02:42.005844+02:00,Res_8,Manufacturing,Plant-A
MAN-00018,Step_5,2025-08-03 00:57:53.787140+02:00,2025-08-03 14:44:15.747669+02:00,Res_3,Manufacturing,Plant-A
MAN-00019,Step_1,2025-06-02 15:11:00+02:00,2025-06-03 01:24:00.280643+02:00,Res_1,Manufacturing,Plant-A
MAN-00019,Step_2,2025-06-03 09:12:17.286598+02:00,2025-06-04 05:10:45.832069+02:00,Res_5,Manufacturing,Plant-A
MAN-00019,Step_3,2025-06-04 21:08:24.050658+02:00,2025-06-05 08:45:47.215088+02:00,Res_4,Manufacturing,Plant-A
MAN-00019,Step_4,2025-06-06 08:59:07.653261+02:00,2025-06-06 18:13:15.859753+02:00,Res_4,Manufacturing,Plant-A
MAN-00019,Step_5,2025-06-07 04:41:05.046596+02:00,2025-06-07 15:30:23.218087+02:00,Res_5,Manufacturing,Plant-A
MAN-00020,Step_1,2025-07-18 09:34:00+02:00,2025-07-18 19:48:46.108021+02:00,Res_2,Manufacturing,Plant-A
MAN-00020,Step_2,2025-07-19 08:09:58.661441+02:00,2025-07-19 14:01:42.851027+02:00,Res_9,Manufacturing,Plant-A
MAN-00020,Step_3,2025-07-20 12:58:38.123676+02:00,2025-07-21 23:04:43.328562+02:00,Res_2,Manufacturing,Plant-A
MAN-00020,Step_4,2025-07-22 23:07:12.208982+02:00,2025-07-23 11:20:27.837424+02:00,Res_6,Manufacturing,Plant-A
MAN-00020,Step_5,2025-07-24 01:13:14.492112+02:00,2025-07-24 12:48:24.770122+02:00,Res_8,Manufacturing,Plant-A
MAN-00021,Step_1,2025-07-13 16:09:00+02:00,2025-07-14 06:32:45.755522+02:00,Res_5,Manufacturing,Plant-A
MAN-00021,Step_2,2025-07-14 20:07:56.227964+02:00,2025-07-15 11:22:04.033881+02:00,Res_5,Manufacturing,Plant-A
MAN-00021,Step_3,2025-07-15 21:46:57.523531+02:00,2025-07-16 15:53:14.511769+02:00,Res_7,Manufacturing,Plant-A
MAN-00021,Step_4,2025-07-17 11:52:30.502176+02:00,2025-07-18 06:05:37.225162+02:00,Res_7,Manufacturing,Plant-A
MAN-00021,Step_5,2025-07-18 23:24:13.894404+02:00,2025-07-19 13:29:14.005512+02:00,Res_7,Manufacturing,Plant-A
MAN-00022,Step_1,2025-06-22 14:29:00+02:00,2025-06-22 22:33:02.187121+02:00,Res_8,Manufacturing,Plant-A
MAN-00022,Step_2,2025-06-23 17:29:58.064801+02:00,2025-06-24 13:35:50.462957+02:00,Res_2,Manufacturing,Plant-A
MAN-00022,Step_3,2025-06-25 01:53:45.207081+02:00,2025-06-25 13:26:36.165234+02:00,Res_5,Manufacturing,Plant-A
MAN-00022,Step_4,2025-06-26 10:45:08.420293+02:00,2025-06-26 20:20:47.143736+02:00,Res_3,Manufacturing,Plant-A
MAN-00022,Step_5,2025-06-27 12:33:32.132025+02:00,2025-06-27 23:39:30.283899+02:00,Res_1,Manufacturing,Plant-A
MAN-00023,Step_1,2025-06-06 07:22:00+02:00,2025-06-06 17:19:00.746313+02:00,Res_4,Manufacturing,Plant-A
MAN-00023,Step_2,2025-06-07 05:35:54.275797+02:00,2025-06-07 10:23:20.770207+02:00,Res_2,Manufacturing,Plant-A
MAN-00023,Step_3,2025-06-07 22:34:36.438502+02:00,2025-06-08 07:00:09.802015+02:00,Res_4,Manufacturing,Plant-A
MAN-00023,Step_4,2025-06-09 05:40:21.040822+02:00,2025-06-09 17:02:06.811148+02:00,Res_4,Manufacturing,Plant-A
MAN-00023,Step_5,2025-06-10 06:06:10.216994+02:00,2025-06-10 17:12:19.362091+02:00,Res_3,Manufacturing,Plant-A
MAN-00024,Step_1,2025-06-23 13:52:00+02:00,2025-06-24 01:01:01.087514+02:00,Res_2,Manufacturing,Plant-A
MAN-00024,Step_2,2025-06-24 17:22:40.090451+02:00,2025-06-25 02:53:02.850392+02:00,Res_1,Manufacturing,Plant-A
MAN-00024,Step_3,2025-06-25 17:27:31.320287+02:00,2025-06-26 09:45:05.117243+02:00,Res_8,Manufacturing,Plant-A
MAN-00024,Step_4,2025-06-26 20:34:04.107642+02:00,2025-06-27 11:13:22.139255+02:00,Res_2,Manufacturing,Plant-A
MAN-00024,Step_5,2025-06-28 11:37:44.430109+02:00,2025-06-28 15:47:17.308120+02:00,Res_8,Manufacturing,Plant-A
MAN-00025,Step_1,2025-06-29 14:13:00+02:00,2025-06-30 00:13:44.201882+02:00,Res_1,Manufacturing,Plant-A
MAN-00025,Step_2,2025-06-30 09:49:28.849176+02:00,2025-07-01 15:26:59.539753+02:00,Res_6,Manufacturing,Plant-A
MAN-00025,Step_3,2025-07-02 02:56:01.977310+02:00,2025-07-02 12:31:08.762163+02:00,Res_4,Manufacturing,Plant-A
MAN-00025,Step_4,2025-07-03 01:26:26.663276+02:00,2025-07-03 08:52:41.124397+02:00,Res_5,Manufacturing,Plant-A
MAN-00025,Step_5,2025-07-03 16:01:01.534360+02:00,2025-07-04 00:11:25.205756+02:00,Res_7,Manufacturing,Plant-A
MAN-00026,Step_1,2025-06-17 08:47:00+02:00,2025-06-18 00:23:14.536964+02:00,Res_3,Manufacturing,Plant-A
MAN-00026,Step_2,2025-06-18 17:49:40.557708+02:00,2025-06-19 04:51:59.587089+02:00,Res_6,Manufacturing,Plant-A
MAN-00026,Step_3,2025-06-19 20:32:14.570135+02:00,2025-06-20 10:42:12.010137+02:00,Res_9,Manufacturing,Plant-A
MAN-00026,Step_4,2025-06-21 11:41:26.227009+02:00,2025-06-22 04:16:41.844854+02:00,Res_5,Manufacturing,Plant-A
MAN-00026,Step_5,2025-06-23 09:37:29.196585+02:00,2025-06-24 09:54:34.357500+02:00,Res_1,Manufacturing,Plant-A
MAN-00027,Step_1,2025-06-02 09:21:00+02:00,2025-06-02 16:36:35.037915+02:00,Res_1,Manufacturing,Plant-A
MAN-00027,Step_2,2025-06-03 08:37:41.742711+02:00,2025-06-03 19:16:08.664315+02:00,Res_4,Manufacturing,Plant-A
MAN-00027,Step_3,2025-06-04 05:36:30.824900+02:00,2025-06-04 13:56:44.540309+02:00,Res_5,Manufacturing,Plant-A
MAN-00027,Step_4,2025-06-05 05:11:48.952426+02:00,2025-06-05 21:00:08.813810+02:00,Res_4,Manufacturing,Plant-A
MAN-00027,Step_5,2025-06-06 09:34:18.992196+02:00,2025-06-06 17:54:18.101480+02:00,Res_7,Manufacturing,Plant-A
MAN-00028,Step_1,2025-06-07 12:03:00+02:00,2025-06-07 18:55:20.601846+02:00,Res_6,Manufacturing,Plant-A
MAN-00028,Step_2,2025-06-08 08:13:26.201044+02:00,2025-06-09 02:48:00.504408+02:00,Res_2,Manufacturing,Plant-A
MAN-00028,Step_3,2025-06-09 12:14:36.083353+02:00,2025-06-10 01:54:49.666465+02:00,Res_9,Manufacturing,Plant-A
MAN-00028,Step_4,2025-06-10 12:39:53.179281+02:00,2025-06-11 02:31:52.365962+02:00,Res_9,Manufacturing,Plant-A
MAN-00028,Step_5,2025-06-11 11:10:20.891365+02:00,2025-06-11 18:04:32.884364+02:00,Res_2,Manufacturing,Plant-A
MAN-00029,Step_1,2025-07-28 11:11:00+02:00,2025-07-28 23:49:05.483485+02:00,Res_5,Manufacturing,Plant-A
MAN-00029,Step_2,2025-07-29 16:49:45.699473+02:00,2025-07-30 07:01:29.842415+02:00,Res_2,Manufacturing,Plant-A
MAN-00029,Step_3,2025-07-31 05:35:27.720406+02:00,2025-07-31 13:01:05.371092+02:00,Res_7,Manufacturing,Plant-A
MAN-00029,Step_4,2025-08-01 09:35:00.404694+02:00,2025-08-01 20:58:29.092159+02:00,Res_4,Manufacturing,Plant-A
MAN-00029,Step_5,2025-08-02 03:32:42.579003+02:00,2025-08-02 13:53:44.185465+02:00,Res_3,Manufacturing,Plant-A
MAN-00030,Step_1,2025-06-28 11:13:00+02:00,2025-06-28 23:43:32.190580+02:00,Res_5,Manufacturing,Plant-A
MAN-00030,Step_2,2025-06-29 10:15:21.449889+02:00,2025-06-30 01:22:02.701698+02:00,Res_5,Manufacturing,Plant-A
MAN-00030,Step_3,2025-06-30 12:31:55.839988+02:00,2025-07-01 05:03:56.520050+02:00,Res_1,Manufacturing,Plant-A
MAN-00030,Step_4,2025-07-01 23:40:50.448637+02:00,2025-07-02 08:57:02.748828+02:00,Res_5,Manufacturing,Plant-A
MAN-00030,Step_5,2025-07-02 18:38:31.568942+02:00,2025-07-03 09:05:20.835049+02:00,Res_3,Manufacturing,Plant-A
MAN-00031,Step_1,2025-07-30 07:34:00+02:00,2025-07-31 03:21:39.433026+02:00,Res_1,Manufacturing,Plant-A
MAN-00031,Step_2,2025-07-31 13:54:42.824873+02:00,2025-08-01 01:06:05.900040+02:00,Res_9,Manufacturing,Plant-A
MAN-00031,Step_3,2025-08-02 02:59:13.755492+02:00,2025-08-04 06:16:25.432326+02:00,Res_7,Manufacturing,Plant-A
MAN-00031,Step_4,2025-08-04 11:57:22.800496+02:00,2025-08-04 16:54:33.973988+02:00,Res_5,Manufacturing,Plant-A
MAN-00031,Step_5,2025-08-05 07:52:34.429373+02:00,2025-08-05 14:23:51.655303+02:00,Res_1,Manufacturing,Plant-A
MAN-00032,Step_1,2025-07-22 13:12:00+02:00,2025-07-23 01:03:51.657882+02:00,Res_4,Manufacturing,Plant-A
MAN-00032,Step_2,2025-07-23 06:50:30.766431+02:00,2025-07-23 19:07:51.478453+02:00,Res_7,Manufacturing,Plant-A
MAN-00032,Step_3,2025-07-24 02:20:25.888842+02:00,2025-07-24 10:50:57.193875+02:00,Res_9,Manufacturing,Plant-A
MAN-00032,Step_4,2025-07-25 00:40:55.548009+02:00,2025-07-25 05:29:52.296195+02:00,Res_6,Manufacturing,Plant-A
MAN-00032,Step_5,2025-07-25 23:48:11.826310+02:00,2025-07-26 09:49:46.606002+02:00,Res_7,Manufacturing,Plant-A
MAN-00033,Step_1,2025-07-07 17:17:00+02:00,2025-07-08 02:55:49.168282+02:00,Res_4,Manufacturing,Plant-A
MAN-00033,Step_2,2025-07-08 21:36:39.194200+02:00,2025-07-09 06:04:23.134606+02:00,Res_7,Manufacturing,Plant-A
MAN-00033,Step_3,2025-07-10 10:17:46.800805+02:00,2025-07-10 20:31:03.660449+02:00,Res_3,Manufacturing,Plant-A
MAN-00033,Step_4,2025-07-11 03:59:35.520717+02:00,2025-07-11 21:50:23.785013+02:00,Res_6,Manufacturing,Plant-A
MAN-00033,Step_5,2025-07-12 11:15:36.277232+02:00,2025-07-12 17:11:34.473051+02:00,Res_7,Manufacturing,Plant-A
MAN-00034,Step_1,2025-07-28 12:44:00+02:00,2025-07-28 18:36:17.109876+02:00,Res_6,Manufacturing,Plant-A
MAN-00034,Step_2,2025-07-29 00:59:34.799893+02:00,2025-07-29 08:12:18.070692+02:00,Res_2,Manufacturing,Plant-A
MAN-00034,Step_3,2025-07-29 23:17:23.676369+02:00,2025-07-30 12:21:41.536731+02:00,Res_3,Manufacturing,Plant-A
MAN-00034,Step_4,2025-07-31 05:58:39.330914+02:00,2025-08-01 14:45:43.271962+02:00,Res_1,Manufacturing,Plant-A
MAN-00034,Step_5,2025-08-02 00:36:08.923512+02:00,2025-08-02 13:45:25.601417+02:00,Res_2,Manufacturing,Plant-A
MAN-00035,Step_1,2025-07-03 12:15:00+02:00,2025-07-04 00:53:02.456101+02:00,Res_9,Manufacturing,Plant-A
MAN-00035,Step_2,2025-07-04 20:24:55.786620+02:00,2025-07-05 07:01:39.442802+02:00,Res_3,Manufacturing,Plant-A
MAN-00035,Step_3,2025-07-05 15:06:13.212303+02:00,2025-07-06 03:52:07.178695+02:00,Res_9,Manufacturing,Plant-A
MAN-00035,Step_4,2025-07-06 20:11:03.620472+02:00,2025-07-07 05:43:16.532956+02:00,Res_8,Manufacturing,Plant-A
MAN-00035,Step_5,2025-07-07 17:57:12.388994+02:00,2025-07-08 03:29:03.411902+02:00,Res_6,Manufacturing,Plant-A
MAN-00036,Step_1,2025-06-18 10:25:00+02:00,2025-06-18 19:56:25.230823+02:00,Res_2,Manufacturing,Plant-A
MAN-00036,Step_2,2025-06-19 18:58:38.948784+02:00,2025-06-20 13:13:22.154188+02:00,Res_9,Manufacturing,Plant-A
MAN-00036,Step_3,2025-06-20 20:36:36.200634+02:00,2025-06-21 12:03:19.231495+02:00,Res_4,Manufacturing,Plant-A
MAN-00036,Step_4,2025-06-22 01:27:52.131647+02:00,2025-06-22 14:17:25.494900+02:00,Res_9,Manufacturing,Plant-A
MAN-00036,Step_5,2025-06-23 04:49:31.518475+02:00,2025-06-23 17:16:50.677812+02:00,Res_4,Manufacturing,Plant-A
MAN-00037,Step_1,2025-07-13 12:01:00+02:00,2025-07-13 22:23:44.792058+02:00,Res_5,Manufacturing,Plant-A
MAN-00037,Step_2,2025-07-14 12:27:20.527574+02:00,2025-07-15 06:43:25.830770+02:00,Res_6,Manufacturing,Plant-A
MAN-00037,Step_3,2025-07-15 16:06:39.040688+02:00,2025-07-16 00:35:02.023434+02:00,Res_8,Manufacturing,Plant-A
MAN-00037,Step_4,2025-07-16 11:28:56.903752+02:00,2025-07-17 00:49:10.022405+02:00,Res_3,Manufacturing,Plant-A
MAN-00037,Step_5,2025-07-17 18:03:02.015013+02:00,2025-07-18 04:21:20.990198+02:00,Res_9,Manufacturing,Plant-A
MAN-00038,Step_1,2025-06-03 09:35:00+02:00,2025-06-03 19:19:17.703419+02:00,Res_9,Manufacturing,Plant-A
MAN-00038,Step_2,2025-06-04 06:03:19.276594+02:00,2025-06-04 20:41:30.954464+02:00,Res_1,Manufacturing,Plant-A
MAN-00038,Step_3,2025-06-05 14:15:53.188968+02:00,2025-06-06 01:18:41.540465+02:00,Res_5,Manufacturing,Plant-A
MAN-00038,Step_4,2025-06-07 10:20:45.229620+02:00,2025-06-07 16:16:00.358927+02:00,Res_8,Manufacturing,Plant-A
MAN-00038,Step_5,2025-06-08 15:40:07.300227+02:00,2025-06-08 23:33:08.466360+02:00,Res_4,Manufacturing,Plant-A
MAN-00039,Step_1,2025-06-27 16:20:00+02:00,2025-06-28 02:29:47.213445+02:00,Res_4,Manufacturing,Plant-A
MAN-00039,Step_2,2025-06-28 18:19:32.979697+02:00,2025-06-29 13:44:32.849964+02:00,Res_2,Manufacturing,Plant-A
MAN-00039,Step_3,2025-06-30 08:34:19.149867+02:00,2025-07-01 00:35:47.173068+02:00,Res_7,Manufacturing,Plant-A
MAN-00039,Step_4,2025-07-01 18:50:26.803994+02:00,2025-07-02 04:47:16.476233+02:00,Res_8,Manufacturing,Plant-A
MAN-00039,Step_5,2025-07-02 11:49:36.978197+02:00,2025-07-03 00:00:53.033231+02:00,Res_1,Manufacturing,Plant-A
MAN-00040,Step_1,2025-06-17 17:56:00+02:00,2025-06-18 00:39:51.714588+02:00,Res_9,Manufacturing,Plant-A
MAN-00040,Step_2,2025-06-18 16:18:19.113973+02:00,2025-06-18 22:39:40.302499+02:00,Res_4,Manufacturing,Plant-A
MAN-00040,Step_3,2025-06-19 11:26:35.798954+02:00,2025-06-19 23:53:33.601638+02:00,Res_1,Manufacturing,Plant-A
MAN-00040,Step_4,2025-06-20 11:52:12.571433+02:00,2025-06-20 20:36:50.959249+02:00,Res_5,Manufacturing,Plant-A
MAN-00040,Step_5,2025-06-21 13:13:03.632211+02:00,2025-06-21 23:50:47.254286+02:00,Res_9,Manufacturing,Plant-A
