case_id,activity,timestamp_start,timestamp_end,resource,department,team
PRO-00005,Step_1,2025-06-21 12:54:00+02:00,2025-06-22 00:39:31.954827+02:00,Res_9,Procurement,Team-South
PRO-00005,Step_2,2025-06-22 07:06:51.311827+02:00,2025-06-22 16:39:20.735059+02:00,Res_5,Procurement,Team-South
PRO-00005,Step_3,2025-06-22 22:56:26.604394+02:00,2025-06-23 12:56:51.443676+02:00,Res_8,Procurement,Team-South
PRO-00005,Step_4,2025-06-23 22:48:03.011136+02:00,2025-06-24 09:05:30.502500+02:00,Res_6,Procurement,Team-South
PRO-00005,Step_5,2025-06-25 01:35:04.456032+02:00,2025-06-25 15:13:07.658321+02:00,Res_9,Procurement,Team-South
PRO-00006,Step_1,2025-06-19 14:10:00+02:00,2025-06-21 00:43:11.152661+02:00,Res_6,Procurement,Team-South
PRO-00006,Step_2,2025-06-21 14:57:47.459878+02:00,2025-06-21 19:58:21.551608+02:00,Res_4,Procurement,Team-South
PRO-00006,Step_3,2025-06-22 22:25:09.857834+02:00,2025-06-24 08:08:32.309260+02:00,Res_3,Procurement,Team-South
PRO-00006,Step_4,2025-06-25 01:23:30.328666+02:00,2025-06-26 01:51:50.168228+02:00,Res_7,Procurement,Team-South
PRO-00006,Step_5,2025-06-27 17:01:55.048654+02:00,2025-06-28 02:47:49.826225+02:00,Res_4,Procurement,Team-South
PRO-00007,Step_1,2025-06-25 15:10:00+02:00,2025-06-25 20:53:27.016574+02:00,Res_7,Procurement,Team-South
PRO-00007,Step_2,2025-06-26 14:32:59.254152+02:00,2025-06-27 10:36:39.677680+02:00,Res_1,Procurement,Team-South
PRO-00007,Step_3,2025-06-27 21:14:16.511802+02:00,2025-06-28 10:13:00.859170+02:00,Res_7,Procurement,Team-South
PRO-00007,Step_4,2025-06-28 23:09:12.607567+02:00,2025-06-29 12:05:38.129103+02:00,Res_9,Procurement,Team-South
PRO-00007,Step_5,2025-06-29 23:40:39.037759+02:00,2025-06-30 09:42:18.756814+02:00,Res_8,Procurement,Team-South
PRO-00008,Step_1,2025-07-17 08:29:00+02:00,2025-07-17 20:01:06.013720+02:00,Res_2,Procurement,Team-South
PRO-00008,Step_2,2025-07-18 17:22:28.873179+02:00,2025-07-19 03:10:26.627831+02:00,Res_1,Procurement,Team-South
PRO-00008,Step_3,2025-07-19 13:08:20.102820+02:00,2025-07-20 05:43:28.224267+02:00,Res_4,Procurement,Team-South
PRO-00008,Step_4,2025-07-20 23:36:14.567805+02:00,2025-07-21 07:00:00.723682+02:00,Res_3,Procurement,Team-South
PRO-00008,Step_5,2025-07-22 11:34:53.255363+02:00,2025-07-22 19:35:07.464986+02:00,Res_4,Procurement,Team-South
PRO-00009,Step_1,2025-06-03 09:59:00+02:00,2025-06-04 01:25:31.999497+02:00,Res_3,Procurement,Team-South
PRO-00009,Step_2,2025-06-04 22:28:54.217413+02:00,2025-06-05 10:38:39.271371+02:00,Res_5,Procurement,Team-South
PRO-00009,Step_3,2025-06-05 19:45:56.961910+02:00,2025-06-06 16:26:24.929089+02:00,Res_2,Procurement,Team-South
PRO-00009,Step_4,2025-06-07 04:09:08.840255+02:00,2025-06-07 22:44:29.505043+02:00,Res_3,Procurement,Team-South
PRO-00009,Step_5,2025-06-08 14:43:08.619659+02:00,2025-06-09 04:57:32.320444+02:00,Res_2,Procurement,Team-South
PRO-00010,Step_1,2025-06-12 07:42:00+02:00,2025-06-12 20:00:34.555907+02:00,Res_4,Procurement,Team-South
PRO-00010,Step_2,2025-06-13 01:32:03.609311+02:00,2025-06-13 12:04:21.571856+02:00,Res_3,Procurement,Team-South
PRO-00010,Step_3,2025-06-14 10:43:05.613397+02:00,2025-06-14 20:12:00.492954+02:00,Res_8,Procurement,Team-South
PRO-00010,Step_4,2025-06-15 12:01:48.816505+02:00,2025-06-15 23:09:04.275010+02:00,Res_2,Procurement,Team-South
PRO-00010,Step_5,2025-06-16 20:50:26.337613+02:00,2025-06-17 14:08:57.650167+02:00,Res_6,Procurement,Team-South
PRO-00011,Step_1,2025-06-02 16:34:00+02:00,2025-06-03 05:12:20.164726+02:00,Res_9,Procurement,Team-South
PRO-00011,Step_2,2025-06-03 18:45:29.891137+02:00,2025-06-04 06:53:48.046861+02:00,Res_8,Procurement,Team-South
PRO-00011,Step_3,2025-06-04 19:37:06.443942+02:00,2025-06-05 01:37:39.581243+02:00,Res_9,Procurement,Team-South
PRO-00011,Step_4,2025-06-05 08:57:32.865657+02:00,2025-06-06 07:29:46.076248+02:00,Res_1,Procurement,Team-South
PRO-00011,Step_5,2025-06-06 19:57:45.745995+02:00,2025-06-07 11:49:22.578242+02:00,Res_8,Procurement,Team-South
PRO-00012,Step_1,2025-07-26 14:51:00+02:00,2025-07-27 00:44:02.373376+02:00,Res_5,Procurement,Team-South
PRO-00012,Step_2,2025-07-27 13:54:46.378880+02:00,2025-07-27 20:24:54.794262+02:00,Res_4,Procurement,Team-South
PRO-00012,Step_3,2025-07-28 17:11:50.783560+02:00,2025-07-29 00:37:08.164056+02:00,Res_8,Procurement,Team-South
PRO-00012,Step_4,2025-07-29 13:59:21.845285+02:00,2025-07-30 02:16:28.532084+02:00,Res_3,Procurement,Team-South
PRO-00012,Step_5,2025-07-30 18:25:06.683265+02:00,2025-07-31 15:03:28.507549+02:00,Res_9,Procurement,Team-South
PRO-00013,Step_1,2025-07-28 09:42:00+02:00,2025-07-28 23:17:32.981167+02:00,Res_1,Procurement,Team-South
PRO-00013,Step_2,2025-07-29 15:29:47.491472+02:00,2025-07-30 03:18:58.214750+02:00,Res_9,Procurement,Team-South
PRO-00013,Step_3,2025-07-30 23:57:59.608952+02:00,2025-07-31 08:57:10.552436+02:00,Res_9,Procurement,Team-South
PRO-00013,Step_4,2025-07-31 15:50:15.869582+02:00,2025-08-01 01:55:04.315620+02:00,Res_5,Procurement,Team-South
PRO-00013,Step_5,2025-08-01 09:43:07.476317+02:00,2025-08-01 22:08:31.934675+02:00,Res_2,Procurement,Team-South
PRO-00014,Step_1,2025-06-04 13:13:00+02:00,2025-06-05 09:48:35.620235+02:00,Res_2,Procurement,Team-South
PRO-00014,Step_2,2025-06-05 22:26:24.648157+02:00,2025-06-06 06:38:07.317511+02:00,Res_2,Procurement,Team-South
PRO-00014,Step_3,2025-06-06 19:52:33.180759+02:00,2025-06-07 11:15:14.569064+02:00,Res_3,Procurement,Team-South
PRO-00014,Step_4,2025-06-07 16:51:22.518379+02:00,2025-06-08 01:20:59.978964+02:00,Res_1,Procurement,Team-South
PRO-00014,Step_5,2025-06-08 09:15:57.380547+02:00,2025-06-09 03:46:57.984325+02:00,Res_9,Procurement,Team-South
PRO-00015,Step_1,2025-06-01 17:18:00+02:00,2025-06-02 06:31:14.047702+02:00,Res_6,Procurement,Team-South
PRO-00015,Step_2,2025-06-02 16:13:25.122124+02:00,2025-06-02 20:30:32.281843+02:00,Res_3,Procurement,Team-South
PRO-00015,Step_3,2025-06-03 17:35:17.130214+02:00,2025-06-04 07:47:42.207450+02:00,Res_8,Procurement,Team-South
PRO-00015,Step_4,2025-06-04 18:35:59.760970+02:00,2025-06-05 01:00:08.407261+02:00,Res_5,Procurement,Team-South
PRO-00015,Step_5,2025-06-05 12:14:17.439974+02:00,2025-06-06 03:09:31.492139+02:00,Res_6,Procurement,Team-South
PRO-00016,Step_1,2025-07-05 10:44:00+02:00,2025-07-06 03:07:25.807310+02:00,Res_7,Procurement,Team-South
PRO-00016,Step_2,2025-07-06 23:04:06.247831+02:00,2025-07-07 13:39:21.753930+02:00,Res_1,Procurement,Team-South
PRO-00016,Step_3,2025-07-08 07:38:24.196227+02:00,2025-07-09 00:55:38.322593+02:00,Res_1,Procurement,Team-South
PRO-00016,Step_4,2025-07-09 18:55:39.827111+02:00,2025-07-10 03:54:39.912195+02:00,Res_2,Procurement,Team-South
PRO-00016,Step_5,2025-07-10 10:49:14.788975+02:00,2025-07-10 22:03:36.267403+02:00,Res_2,Procurement,Team-South
PRO-00017,Step_1,2025-07-04 13:40:00+02:00,2025-07-05 15:53:03.112359+02:00,Res_4,Procurement,Team-South
PRO-00017,Step_2,2025-07-06 01:08:20.588686+02:00,2025-07-06 08:26:07.652507+02:00,Res_4,Procurement,Team-South
PRO-00017,Step_3,2025-07-07 01:08:46.711959+02:00,2025-07-07 21:07:24.742093+02:00,Res_7,Procurement,Team-South
PRO-00017,Step_4,2025-07-08 14:44:43.682078+02:00,2025-07-09 00:33:49.307312+02:00,Res_9,Procurement,Team-South
PRO-00017,Step_5,2025-07-09 07:26:40.494131+02:00,2025-07-14 10:21:36.138460+02:00,Res_7,Procurement,Team-South
PRO-00018,Step_1,2025-06-05 16:48:00+02:00,2025-06-06 01:12:05.846349+02:00,Res_2,Procurement,Team-South
PRO-00018,Step_2,2025-06-06 15:16:34.573964+02:00,2025-06-06 23:34:55.500204+02:00,Res_3,Procurement,Team-South
PRO-00018,Step_3,2025-06-07 13:05:06.173037+02:00,2025-06-07 20:18:55.772699+02:00,Res_5,Procurement,Team-South
PRO-00018,Step_4,2025-06-08 12:56:37.712931+02:00,2025-06-09 00:56:14.674700+02:00,Res_6,Procurement,Team-South
PRO-00018,Step_5,2025-06-09 12:02:11.761197+02:00,2025-06-10 10:39:26.145184+02:00,Res_9,Procurement,Team-South
PRO-00019,Step_1,2025-07-01 14:07:00+02:00,2025-07-02 10:01:52.956587+02:00,Res_8,Procurement,Team-South
PRO-00019,Step_2,2025-07-04 00:00:57.608530+02:00,2025-07-04 06:24:42.592990+02:00,Res_3,Procurement,Team-South
PRO-00019,Step_3,2025-07-04 16:04:51.439410+02:00,2025-07-05 00:27:14.322674+02:00,Res_8,Procurement,Team-South
PRO-00019,Step_4,2025-07-05 20:31:29.398928+02:00,2025-07-06 01:42:18.441243+02:00,Res_9,Procurement,Team-South
PRO-00019,Step_5,2025-07-06 22:37:53.718150+02:00,2025-07-07 12:13:15.022845+02:00,Res_8,Procurement,Team-South
PRO-00020,Step_1,2025-06-09 17:11:00+02:00,2025-06-10 08:00:43.684158+02:00,Res_4,Procurement,Team-South
PRO-00020,Step_2,2025-06-11 02:51:05.797150+02:00,2025-06-11 11:31:28.614262+02:00,Res_6,Procurement,Team-South
PRO-00020,Step_3,2025-06-12 00:56:33.879537+02:00,2025-06-12 06:54:35.445047+02:00,Res_3,Procurement,Team-South
PRO-00020,Step_4,2025-06-12 19:51:04.430386+02:00,2025-06-13 15:32:11.176176+02:00,Res_7,Procurement,Team-South
PRO-00020,Step_5,2025-06-14 10:38:14.244875+02:00,2025-06-14 20:05:43.178596+02:00,Res_1,Procurement,Team-South
PRO-00021,Step_1,2025-06-22 07:16:00+02:00,2025-06-22 17:32:30.069349+02:00,Res_4,Procurement,Team-South
PRO-00021,Step_2,2025-06-23 05:46:15.438684+02:00,2025-06-23 14:07:25.297164+02:00,Res_2,Procurement,Team-South
PRO-00021,Step_3,2025-06-24 04:31:52.969811+02:00,2025-06-24 11:40:16.891301+02:00,Res_8,Procurement,Team-South
PRO-00021,Step_4,2025-06-25 02:19:43.089129+02:00,2025-06-25 10:49:26.886995+02:00,Res_8,Procurement,Team-South
PRO-00021,Step_5,2025-06-26 12:46:09.867117+02:00,2025-06-27 05:38:41.104143+02:00,Res_3,Procurement,Team-South
PRO-00022,Step_1,2025-06-29 11:06:00+02:00,2025-06-29 18:41:11.771463+02:00,Res_2,Procurement,Team-South
PRO-00022,Step_2,2025-06-30 12:51:17.710412+02:00,2025-06-30 19:25:36.102404+02:00,Res_7,Procurement,Team-South
PRO-00022,Step_3,2025-07-01 13:41:07.913874+02:00,2025-07-01 22:05:21.580252+02:00,Res_4,Procurement,Team-South
PRO-00022,Step_4,2025-07-02 08:07:36.495805+02:00,2025-07-03 01:40:36.931000+02:00,Res_4,Procurement,Team-South
PRO-00022,Step_5,2025-07-03 09:16:03.852149+02:00,2025-07-03 23:53:54.226296+02:00,Res_5,Procurement,Team-South
PRO-00023,Step_1,2025-06-06 11:49:00+02:00,2025-06-06 21:55:23.101619+02:00,Res_3,Procurement,Team-South
PRO-00023,Step_2,2025-06-07 08:43:52.111102+02:00,2025-06-07 19:43:26.627866+02:00,Res_3,Procurement,Team-South
PRO-00023,Step_3,2025-06-08 12:20:59.090124+02:00,2025-06-08 21:01:11.532028+02:00,Res_3,Procurement,Team-South
PRO-00023,Step_4,2025-06-09 07:07:51.017011+02:00,2025-06-09 13:53:44.723441+02:00,Res_3,Procurement,Team-South
PRO-00023,Step_5,2025-06-10 01:24:07.025694+02:00,2025-06-10 11:02:18.432510+02:00,Res_9,Procurement,Team-South
PRO-00024,Step_1,2025-06-16 12:31:00+02:00,2025-06-17 06:00:09.366380+02:00,Res_9,Procurement,Team-South
PRO-00024,Step_2,2025-06-17 18:32:50.183770+02:00,2025-06-18 03:02:22.516287+02:00,Res_5,Procurement,Team-South
PRO-00024,Step_3,2025-06-18 11:16:33.306697+02:00,2025-06-19 03:57:13.552008+02:00,Res_4,Procurement,Team-South
PRO-00024,Step_4,2025-06-19 23:07:05.485619+02:00,2025-06-20 03:10:23.451783+02:00,Res_7,Procurement,Team-South
PRO-00024,Step_5,2025-06-20 16:44:27.941657+02:00,2025-06-21 06:49:23.758456+02:00,Res_1,Procurement,Team-South
PRO-00025,Step_1,2025-06-19 09:45:00+02:00,2025-06-19 21:58:08.265680+02:00,Res_1,Procurement,Team-South
PRO-00025,Step_2,2025-06-20 16:33:20.820921+02:00,2025-06-21 07:51:01.560926+02:00,Res_6,Procurement,Team-South
PRO-00025,Step_3,2025-06-21 19:03:51.993445+02:00,2025-06-22 01:04:10.648198+02:00,Res_4,Procurement,Team-South
PRO-00025,Step_4,2025-06-22 14:27:10.429125+02:00,2025-06-22 21:14:39.343285+02:00,Res_4,Procurement,Team-South
PRO-00025,Step_5,2025-06-23 09:58:31.111508+02:00,2025-06-23 17:01:04.129310+02:00,Res_8,Procurement,Team-South
PRO-00026,Step_1,2025-07-30 17:52:00+02:00,2025-07-31 04:20:21.353581+02:00,Res_6,Procurement,Team-South
PRO-00026,Step_2,2025-07-31 14:45:38.850032+02:00,2025-08-01 13:37:41.893782+02:00,Res_7,Procurement,Team-South
PRO-00026,Step_3,2025-08-02 06:05:04.656847+02:00,2025-08-02 15:41:59.774632+02:00,Res_3,Procurement,Team-South
PRO-00026,Step_4,2025-08-03 01:05:31.493711+02:00,2025-08-03 08:56:04.810032+02:00,Res_7,Procurement,Team-South
PRO-00026,Step_5,2025-08-03 21:18:01.197643+02:00,2025-08-04 04:35:21.203461+02:00,Res_8,Procurement,Team-South
PRO-00027,Step_1,2025-07-12 15:44:00+02:00,2025-07-13 00:52:33.035332+02:00,Res_7,Procurement,Team-South
PRO-00027,Step_2,2025-07-13 16:54:13.240939+02:00,2025-07-14 00:18:24.811275+02:00,Res_6,Procurement,Team-South
PRO-00027,Step_3,2025-07-14 13:56:10.831095+02:00,2025-07-14 21:04:22.946673+02:00,Res_1,Procurement,Team-South
PRO-00027,Step_4,2025-07-15 07:56:17.670285+02:00,2025-07-15 22:55:47.864329+02:00,Res_4,Procurement,Team-South
PRO-00027,Step_5,2025-07-16 14:12:53.980323+02:00,2025-07-16 22:06:35.336387+02:00,Res_9,Procurement,Team-South
PRO-00028,Step_1,2025-07-28 13:08:00+02:00,2025-07-28 20:58:49.261149+02:00,Res_2,Procurement,Team-South
PRO-00028,Step_2,2025-07-29 20:46:23.198204+02:00,2025-07-30 03:11:53.684752+02:00,Res_9,Procurement,Team-South
PRO-00028,Step_3,2025-07-30 14:41:18.076131+02:00,2025-07-31 03:00:09.644557+02:00,Res_9,Procurement,Team-South
PRO-00028,Step_4,2025-07-31 14:20:08.966594+02:00,2025-08-01 02:47:15.358330+02:00,Res_5,Procurement,Team-South
PRO-00028,Step_5,2025-08-01 11:57:23.380519+02:00,2025-08-02 00:24:22.389845+02:00,Res_5,Procurement,Team-South
PRO-00029,Step_1,2025-07-18 15:08:00+02:00,2025-07-21 02:22:18.490662+02:00,Res_5,Procurement,Team-South
PRO-00029,Step_2,2025-07-21 16:23:24.907337+02:00,2025-07-22 04:20:35.167113+02:00,Res_8,Procurement,Team-South
PRO-00029,Step_3,2025-07-22 15:57:54.275872+02:00,2025-07-22 22:17:22.112948+02:00,Res_3,Procurement,Team-South
PRO-00029,Step_4,2025-07-23 15:57:00.105876+02:00,2025-07-24 04:04:15.651331+02:00,Res_5,Procurement,Team-South
PRO-00029,Step_5,2025-07-24 18:37:36.477891+02:00,2025-07-25 06:40:57.308264+02:00,Res_4,Procurement,Team-South
PRO-00030,Step_1,2025-06-11 17:36:00+02:00,2025-06-12 01:17:32.968377+02:00,Res_8,Procurement,Team-South
PRO-00030,Step_2,2025-06-13 02:39:43.379572+02:00,2025-06-13 07:08:18.991609+02:00,Res_8,Procurement,Team-South
PRO-00030,Step_3,2025-06-14 02:36:01.552438+02:00,2025-06-14 19:03:20.257909+02:00,Res_6,Procurement,Team-South
PRO-00030,Step_4,2025-06-15 22:41:19.517450+02:00,2025-06-16 08:30:43.606216+02:00,Res_3,Procurement,Team-South
PRO-00030,Step_5,2025-06-17 07:04:02.929743+02:00,2025-06-17 14:55:13.054040+02:00,Res_9,Procurement,Team-South
PRO-00031,Step_1,2025-07-26 13:40:00+02:00,2025-07-27 09:21:37.847614+02:00,Res_1,Procurement,Team-South
PRO-00031,Step_2,2025-07-28 02:30:15.238416+02:00,2025-07-28 06:48:41.805589+02:00,Res_5,Procurement,Team-South
PRO-00031,Step_3,2025-07-28 19:25:27.019171+02:00,2025-07-29 00:59:11.663233+02:00,Res_2,Procurement,Team-South
PRO-00031,Step_4,2025-07-29 18:45:11.320206+02:00,2025-07-30 08:27:53.583695+02:00,Res_2,Procurement,Team-South
PRO-00031,Step_5,2025-07-30 18:41:24.133696+02:00,2025-07-31 08:26:56.429443+02:00,Res_6,Procurement,Team-South
PRO-00032,Step_1,2025-06-08 10:21:00+02:00,2025-06-08 20:00:43.819644+02:00,Res_3,Procurement,Team-South
PRO-00032,Step_2,2025-06-09 14:09:57.728208+02:00,2025-06-09 23:06:45.093325+02:00,Res_2,Procurement,Team-South
PRO-00032,Step_3,2025-06-10 09:50:46.401949+02:00,2025-06-11 01:51:49.740758+02:00,Res_7,Procurement,Team-South
PRO-00032,Step_4,2025-06-11 15:49:33.949868+02:00,2025-06-12 00:06:28.677193+02:00,Res_1,Procurement,Team-South
PRO-00032,Step_5,2025-06-12 14:53:32.320554+02:00,2025-06-13 01:46:46.766189+02:00,Res_7,Procurement,Team-South
PRO-00033,Step_1,2025-07-03 10:04:00+02:00,2025-07-04 00:24:24.709736+02:00,Res_8,Procurement,Team-South
PRO-00033,Step_2,2025-07-04 20:25:19.156741+02:00,2025-07-05 13:10:57.259521+02:00,Res_6,Procurement,Team-South
PRO-00033,Step_3,2025-07-06 06:27:53.544906+02:00,2025-07-06 21:30:48.927503+02:00,Res_5,Procurement,Team-South
PRO-00033,Step_4,2025-07-07 06:14:04.692105+02:00,2025-07-07 12:55:23.007839+02:00,Res_4,Procurement,Team-South
PRO-00033,Step_5,2025-07-07 23:28:37.621758+02:00,2025-07-08 10:35:32.533967+02:00,Res_3,Procurement,Team-South
PRO-00034,Step_1,2025-07-04 17:54:00+02:00,2025-07-05 00:49:18.074221+02:00,Res_3,Procurement,Team-South
PRO-00034,Step_2,2025-07-05 23:35:18.336602+02:00,2025-07-06 10:52:52.492167+02:00,Res_6,Procurement,Team-South
PRO-00034,Step_3,2025-07-07 02:30:19.674253+02:00,2025-07-07 13:32:18.186214+02:00,Res_3,Procurement,Team-South
PRO-00034,Step_4,2025-07-08 05:41:31.981665+02:00,2025-07-09 07:12:48.772026+02:00,Res_8,Procurement,Team-South
PRO-00034,Step_5,2025-07-09 18:45:49.138360+02:00,2025-07-10 07:12:35.848691+02:00,Res_3,Procurement,Team-South
PRO-00035,Step_1,2025-07-06 11:48:00+02:00,2025-07-06 18:37:01.875236+02:00,Res_3,Procurement,Team-South
PRO-00035,Step_2,2025-07-07 03:12:02.286686+02:00,2025-07-07 11:56:58.858384+02:00,Res_7,Procurement,Team-South
PRO-00035,Step_3,2025-07-08 07:49:47.234705+02:00,2025-07-09 01:57:51.355446+02:00,Res_6,Procurement,Team-South
PRO-00035,Step_4,2025-07-09 09:20:59.434897+02:00,2025-07-09 16:45:41.132964+02:00,Res_4,Procurement,Team-South
PRO-00035,Step_5,2025-07-10 03:49:14.809813+02:00,2025-07-10 15:40:15.195602+02:00,Res_9,Procurement,Team-South
PRO-00036,Step_1,2025-06-25 13:46:00+02:00,2025-06-25 22:14:40.952332+02:00,Res_1,Procurement,Team-South
PRO-00036,Step_2,2025-06-26 19:10:24.343145+02:00,2025-06-27 06:21:06.822312+02:00,Res_8,Procurement,Team-South
PRO-00036,Step_3,2025-06-27 14:40:34.276381+02:00,2025-06-28 02:33:46.609411+02:00,Res_4,Procurement,Team-South
PRO-00036,Step_4,2025-06-29 00:10:02.234810+02:00,2025-06-29 06:53:33.534405+02:00,Res_5,Procurement,Team-South
PRO-00036,Step_5,2025-06-30 10:34:24.172547+02:00,2025-07-01 02:48:56.317616+02:00,Res_9,Procurement,Team-South
PRO-00037,Step_1,2025-06-10 14:58:00+02:00,2025-06-11 00:33:57.941753+02:00,Res_4,Procurement,Team-South
PRO-00037,Step_2,2025-06-11 17:34:25.957201+02:00,2025-06-11 23:34:06.512938+02:00,Res_1,Procurement,Team-South
PRO-00037,Step_3,2025-06-12 13:02:50.316923+02:00,2025-06-12 23:10:45.815685+02:00,Res_3,Procurement,Team-South
PRO-00037,Step_4,2025-06-13 12:36:21.651195+02:00,2025-06-14 08:19:47.557442+02:00,Res_7,Procurement,Team-South
PRO-00037,Step_5,2025-06-15 07:42:26.601450+02:00,2025-06-15 20:18:13.953483+02:00,Res_5,Procurement,Team-South
PRO-00038,Step_1,2025-06-12 16:19:00+02:00,2025-06-14 13:00:30.518361+02:00,Res_7,Procurement,Team-South
PRO-00038,Step_2,2025-06-15 20:02:39.564784+02:00,2025-06-18 05:12:11.883090+02:00,Res_8,Procurement,Team-South
PRO-00038,Step_3,2025-06-19 03:21:38.010603+02:00,2025-06-19 10:48:27.740418+02:00,Res_1,Procurement,Team-South
PRO-00038,Step_4,2025-06-20 00:47:27.581706+02:00,2025-06-20 16:07:01.276289+02:00,Res_3,Procurement,Team-South
PRO-00038,Step_5,2025-06-21 12:33:37.426213+02:00,2025-06-21 22:05:27.667723+02:00,Res_6,Procurement,Team-South
PRO-00039,Step_1,2025-06-30 08:19:00+02:00,2025-06-30 16:41:25.353115+02:00,Res_3,Procurement,Team-South
PRO-00039,Step_2,2025-07-01 06:30:22.790013+02:00,2025-07-02 01:28:32.978331+02:00,Res_4,Procurement,Team-South
PRO-00039,Step_3,2025-07-03 00:00:02.939396+02:00,2025-07-03 08:08:04.040772+02:00,Res_9,Procurement,Team-South
PRO-00039,Step_4,2025-07-03 20:19:18.653032+02:00,2025-07-04 07:52:27.886640+02:00,Res_8,Procurement,Team-South
PRO-00039,Step_5,2025-07-04 16:46:13.857869+02:00,2025-07-05 02:29:55.635941+02:00,Res_9,Procurement,Team-South
PRO-00040,Step_1,2025-07-05 12:11:00+02:00,2025-07-05 18:45:46.145174+02:00,Res_5,Procurement,Team-South
PRO-00040,Step_2,2025-07-06 11:14:53.264846+02:00,2025-07-06 19:36:10.074959+02:00,Res_1,Procurement,Team-South
PRO-00040,Step_3,2025-07-08 01:05:00.654546+02:00,2025-07-08 12:19:34.528402+02:00,Res_3,Procurement,Team-South
PRO-00040,Step_4,2025-07-08 22:34:03.819954+02:00,2025-07-09 06:44:10.615710+02:00,Res_7,Procurement,Team-South
PRO-00040,Step_5,2025-07-09 17:41:56.044817+02:00,2025-07-09 23:02:59.003995+02:00,Res_2,Procurement,Team-South
PRO-00041,Step_1,2025-07-17 17:21:00+02:00,2025-07-18 05:38:29.002077+02:00,Res_5,Procurement,Team-South
PRO-00041,Step_2,2025-07-18 20:50:18.933909+02:00,2025-07-19 10:41:57.592215+02:00,Res_1,Procurement,Team-South
PRO-00041,Step_3,2025-07-19 18:57:30.985347+02:00,2025-07-20 01:59:23.376279+02:00,Res_5,Procurement,Team-South
PRO-00041,Step_4,2025-07-20 18:45:31.958008+02:00,2025-07-21 09:53:22.378174+02:00,Res_5,Procurement,Team-South
PRO-00041,Step_5,2025-07-22 00:01:50.058397+02:00,2025-07-24 10:37:52.602819+02:00,Res_2,Procurement,Team-South
PRO-00042,Step_1,2025-06-01 09:55:00+02:00,2025-06-01 15:12:04.118200+02:00,Res_5,Procurement,Team-South
PRO-00042,Step_2,2025-06-02 06:27:09.550139+02:00,2025-06-02 10:51:31.405983+02:00,Res_9,Procurement,Team-South
PRO-00042,Step_3,2025-06-02 20:10:01.960074+02:00,2025-06-03 03:31:22.740727+02:00,Res_5,Procurement,Team-South
PRO-00042,Step_4,2025-06-03 12:51:04.369329+02:00,2025-06-03 20:54:36.501205+02:00,Res_1,Procurement,Team-South
PRO-00042,Step_5,2025-06-05 03:28:52.950590+02:00,2025-06-05 15:36:52.705898+02:00,Res_4,Procurement,Team-South
